,Released,Movie,Genre,Budget,Revenue,Trailer,Year
11219,2013-09-04 00:00:00,La maison de la radio,Documentary,,8060.0,,2013
11220,2001-12-21 00:00:00,The Majestic,Drama,72000000.0,27796042.0,,2001
11221,1965-04-07 00:00:00,Major Dundee,Western,3800000.0,14873.0,,1965
11222,1989-04-07 00:00:00,Major League,Comedy,11000000.0,49793054.0,,1989
11223,1998-04-17 00:00:00,Major League: Back to the Minors,Comedy,,3551208.0,,1998
11224,1994-03-30 00:00:00,Major League II,Comedy,,30626182.0,,1994
11225,2011-12-31 00:00:00,Major Matt Mason,Adventure,,0.0,,2011
11226,2008-12-31 00:00:00,Major Movie Star,Comedy,,0.0,,2008
11227,1995-03-24 00:00:00,Major Payne,Comedy,,29412050.0,,1995
11228,2011-05-13 00:00:00,Make Believe,Documentary,,0.0,,2011
11229,2008-12-31 00:00:00,Make It Happen,Drama,,0.0,,2008
11230,1946-08-15 00:00:00,Make Mine Music,,,0.0,,1946
11231,2014-04-18 00:00:00,Make Your Move,Musical,,0.0,,2014
11232,2013-04-16 00:00:00,Makers: Women Who Make America,Documentary,,0.0,,2013
11233,2005-07-22 00:00:00,Making Grace,Documentary,,1496.0,,2005
11234,1982-02-12 00:00:00,Making Love,Drama,,11897978.0,,1982
11235,1987-01-01 00:00:00,Making Mr. Right,,,1584970.0,,1987
11236,2010-04-13 00:00:00,The Making of a Legend: Gone with the Wind,Documentary,,0.0,,2010
11237,2011-03-11 00:00:00,Making the Boys,Documentary,,33833.0,,2011
11238,1984-05-18 00:00:00,Making the Grade,Comedy,,4561000.0,,1984
11239,2013-12-31 00:00:00,Making the Rules,,,0.0,,2013
11240,2004-11-19 00:00:00,La mala educación,Drama,5000000.0,5211842.0,,2004
11241,1988-05-04 00:00:00,Mala Noche,Drama,,11352.0,,1988
11242,2014-03-21 00:00:00,Maladies,Drama,,0.0,,2014
11243,2006-03-10 00:00:00,Malamaal Weekly,Comedy,,204612.0,,2006
11244,1992-11-18 00:00:00,Malcolm X,Drama,35000000.0,48169910.0,,1992
11245,2008-03-14 00:00:00,Maldeamores,Drama,,22000.0,,2008
11246,2014-05-30 00:00:00,Maleficent,Adventure,,0.0,Play,2014
11247,2000-12-22 00:00:00,Malena,Drama,,3429045.0,,2000
11248,2004-09-10 00:00:00,Malevolence,Horror,200000.0,126021.0,,2004
11249,2003-04-18 00:00:00,Malibu's Most Wanted,Comedy,15000000.0,34308901.0,,2003
11250,1993-10-01 00:00:00,Malice,Thriller/Suspense,,46038636.0,,1993
11251,2010-05-11 00:00:00,Malice in Wonderland,,,0.0,,2010
11252,1995-10-20 00:00:00,Mallrats,Comedy,6100000.0,2108367.0,,1995
11253,2007-05-23 00:00:00,Malon 9 Kochavim,Documentary,,2900.0,,2007
11254,1987-05-01 00:00:00,Malone,Action,,3000000.0,,1987
11255,2012-09-06 00:00:00,Maloof Money Cup World Skateboarding Championship Event,,,0.0,,2012
11256,2009-08-05 00:00:00,Malos Habitos,,,0.0,,2009
11257,1941-10-18 00:00:00,The Maltese Falcon,Drama,,0.0,,1941
11258,2013-01-18 00:00:00,Mama,Horror,15000000.0,71628180.0,Play,2013
11259,2002-06-07 00:00:00,Mama Africa,,,1581.0,,2002
11260,2008-03-31 00:00:00,"Mama, I Want to Sing!",Musical,,0.0,,2008
11261,2008-05-02 00:00:00,Maman est chez le coiffeur,Drama,,552984.0,,2008
11262,2008-06-03 00:00:00,Mama's Boy,Comedy,,0.0,,2008
11263,2003-06-06 00:00:00,Mambo Italiano,Comedy,,3031801.0,,2003
11264,2003-09-19 00:00:00,Mambo Italiano (US Release),Comedy,,6250949.0,,2003
11265,1992-02-28 00:00:00,The Mambo Kings,Drama,,6698607.0,,1992
11266,2011-12-31 00:00:00,Mamitas,,,0.0,,2011
11267,2008-07-18 00:00:00,Mamma Mia!,Musical,,144130063.0,,2008
11268,2011-12-31 00:00:00,Mamma Mia 2,Musical,,0.0,,2011
11269,2009-11-20 00:00:00,Mammoth,Drama,,9580.0,,2009
11270,2010-02-01 00:00:00,The Mammoth and Ice Age,Adventure,,0.0,,2010
11271,1979-09-28 00:00:00,"A Man, a Woman and a Bank",,,0.0,,1979
11272,2007-02-13 00:00:00,Man About Town,Drama,,0.0,,2007
11273,2003-04-04 00:00:00,A Man Apart,Action,36000000.0,26500000.0,,2003
11274,1970-04-23 00:00:00,A Man Called Horse,Drama,,0.0,,1970
11275,2006-12-21 00:00:00,Man cheng jin dai huang jin jia,Action,45000000.0,6566773.0,,2006
11276,1966-12-12 00:00:00,A Man for All Seasons,,3900000.0,28350000.0,,1966
11277,2007-10-19 00:00:00,The Man From Earth,Drama,200000.0,0.0,,2007
11278,2002-09-27 00:00:00,The Man from Elysian Fields,Comedy,,1431625.0,,2002
11279,2007-10-26 00:00:00,Jimmy Carter: Man From Plains,Documentary,,108807.0,,2007
11280,2012-12-31 00:00:00,Man from Shaolin,Action,,0.0,,2012
11281,1982-11-03 00:00:00,The Man From Snowy River,Drama,5000000.0,20659423.0,,1982
11282,2015-01-16 00:00:00,The Man From U.N.C.L.E.,Action,,0.0,,2015
11283,1987-01-01 00:00:00,Un homme amoureux,,,949451.0,,1987
11284,2007-12-07 00:00:00,Man in the Chair,Drama,,0.0,,2007
11285,1956-01-01 00:00:00,The Man in the Gray Flannel Suit,,,10875000.0,,1956
11286,1998-03-13 00:00:00,The Man in the Iron Mask,Adventure,35000000.0,56968169.0,,1998
11287,1991-10-04 00:00:00,The Man in the Moon,Drama,,2853801.0,,1991
11288,1951-04-30 00:00:00,The Man in the White Suit,Comedy,,3874.0,,1951
11289,2008-12-31 00:00:00,Man Jeuk,,,0.0,,2008
11290,2009-12-31 00:00:00,Man Maid,,,0.0,,2009
11291,2007-08-31 00:00:00,A Man Named Pearl,Documentary,,201603.0,,2007
11292,2011-09-23 00:00:00,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",Documentary,,183342.0,,2011
11293,1981-11-20 00:00:00,Man of Iron,,,0.0,,1981
11294,1994-12-22 00:00:00,A Man of No Importance,Drama,,555716.0,,1994
11295,2013-06-14 00:00:00,Man of Steel,Action,225000000.0,291045518.0,Play,2013
11296,2013-11-01 00:00:00,Man of Tai Chi,Action,,0.0,,2013
11297,1999-10-29 00:00:00,Man of the Century,,,33031.0,,1999
11298,1995-03-03 00:00:00,Man of the House,Comedy,,40029009.0,,1995
11299,2005-02-25 00:00:00,Man of the House,Comedy,50000000.0,19699706.0,,2005
11300,2006-10-13 00:00:00,Man of the Year,Comedy,20000000.0,37442180.0,,2006
11301,2004-06-18 00:00:00,The Man of the Year,,,0.0,,2004
11302,2012-01-13 00:00:00,Man on a Mission,Documentary,,8688.0,,2012
11303,1987-01-01 00:00:00,Man on Fire,,,519596.0,,1987
11304,2004-04-23 00:00:00,Man on Fire,Thriller/Suspense,60000000.0,77906816.0,,2004
11305,2012-01-27 00:00:00,Man on a Ledge,Thriller/Suspense,,18620000.0,Play,2012
11306,1999-12-22 00:00:00,Man on the Moon,Drama,52000000.0,34580635.0,,1999
11307,2011-12-31 00:00:00,Man on the Train,Drama,,0.0,,2011
11308,2008-07-25 00:00:00,Man on Wire,Documentary,1900000.0,2962242.0,,2008
11309,2006-09-08 00:00:00,Man Push Cart,,,36608.0,,2006
11310,2009-05-29 00:00:00,Män som hatar kvinnor,Thriller/Suspense,13000000.0,12749992.0,,2009
11311,2005-09-09 00:00:00,The Man,Comedy,20000000.0,8330720.0,,2005
11312,2005-12-31 00:00:00,Man-Thing,,,0.0,,2005
11313,1992-07-17 00:00:00,Man Trouble,,,3882058.0,,1992
11314,2001-05-11 00:00:00,The Guy Who Bought Mustique,,,7778.0,,2001
11315,2008-12-09 00:00:00,The Man Who Came Back,Western,,0.0,,2008
11316,2005-04-22 00:00:00,The Man Who Copied,Drama,,23989.0,,2005
11317,2001-05-25 00:00:00,The Man Who Cried,Drama,,747092.0,,2001
11318,1976-05-28 00:00:00,The Man Who Fell to Earth,Drama,,89026.0,,1976
11319,2011-12-31 00:00:00,The Man Who Killed Don Quixote,Drama,,0.0,,2011
11320,1997-11-14 00:00:00,The Man Who Knew Too Little,Comedy,20000000.0,13801755.0,,1997
11321,1956-06-01 00:00:00,The Man Who Knew Too Much,Adventure,,11333333.0,,1956
11322,1983-12-16 00:00:00,The Man Who Loved Women,Comedy,,11000000.0,,1983
11323,2012-12-07 00:00:00,The Man Who Shook the Hand of Vicente Fernandez,Comedy,,10752.0,,2012
11324,1962-01-01 00:00:00,The Man Who Shot Liberty Valance,,3200000.0,8000000.0,,1962
11325,2008-12-31 00:00:00,A Man Who Was Superman,,,0.0,,2008
11326,2001-10-31 00:00:00,The Man Who Wasn't There,Drama,,7494849.0,,2001
11327,1983-08-12 00:00:00,The Man Who Wasn't There,Comedy,,2315505.0,,1983
11328,2010-12-22 00:00:00,The Man With a Cloak,,,0.0,,2010
11329,1985-07-19 00:00:00,The Man With One Red Shoe,Comedy,,8645411.0,,1985
11330,1974-12-20 00:00:00,The Man with the Golden Gun,Action,7000000.0,21000000.0,,1974
11331,2012-11-02 00:00:00,The Man with the Iron Fists,Action,15000000.0,15634090.0,Play,2012
11332,1983-06-03 00:00:00,The Man with Two Brains,Comedy,,10353438.0,,1983
11333,1993-08-25 00:00:00,The Man Without a Face,Drama,,24760338.0,,1993
11334,2003-04-04 00:00:00,The Man Without a Past,Comedy,,921547.0,,2003
11335,1983-04-01 00:00:00,"Man, Woman and Child",Drama,,2300000.0,,1983
11336,2009-05-15 00:00:00,Management,Romantic Comedy,,934658.0,,2009
11337,2013-06-29 00:00:00,Manatsu no Houteishiki,Thriller/Suspense,,0.0,,2013
11338,2009-12-31 00:00:00,Manatsu no Orion,Action,,0.0,,2009
11339,2012-10-09 00:00:00,Mancation,Comedy,,0.0,,2012
11340,1962-10-24 00:00:00,The Manchurian Candidate,,,7716923.0,,1962
11341,2004-07-30 00:00:00,The Manchurian Candidate,Thriller/Suspense,80000000.0,65948711.0,,2004
11342,2009-03-20 00:00:00,Mancora,Drama,,29697.0,,2009
11343,2007-08-17 00:00:00,Manda Bala,Documentary,,122905.0,,2007
11344,2013-11-29 00:00:00,Mandela: Long Walk to Freedom,Drama,,8324748.0,Play,2013
11345,2006-01-27 00:00:00,Manderlay,Drama,14200000.0,74205.0,,2006
11346,2010-12-31 00:00:00,Mandie And The Cherokee Treasure,Adventure,,0.0,,2010
11347,2011-12-31 00:00:00,Mandie and the Forgotten Christmas,,,0.0,,2011
11348,2009-12-31 00:00:00,Mandie and the Secret Tunnel,,,0.0,,2009
11349,2011-12-31 00:00:00,Mandrake,Action,,0.0,,2011
11350,2009-12-31 00:00:00,Mandrill,,,0.0,,2009
11351,2010-02-09 00:00:00,Maneater,Horror,,0.0,,2010
11352,2013-04-11 00:00:00,Manet: Portraying Life,Documentary,,0.0,,2013
11353,2003-04-30 00:00:00,Manfast,,,11480.0,,2003
11354,2004-02-06 00:00:00,Mang jing,Drama,,33272.0,,2004
11355,2008-03-12 00:00:00,Mang Shan,Drama,,13164.0,,2008
11356,1995-03-03 00:00:00,The Mangler,Horror,,1781000.0,,1995
11357,1979-04-25 00:00:00,Manhattan,Comedy,,39946780.0,,1979
11358,1993-08-18 00:00:00,Manhattan Murder Mystery,Comedy,,11330911.0,,1993
11359,1986-06-13 00:00:00,The Manhattan Project,Comedy,,3900000.0,,1986
11360,1986-08-15 00:00:00,Manhunter,Thriller/Suspense,,8620929.0,,1986
11361,1980-01-01 00:00:00,Maniac,,350000.0,10000000.0,,1980
11362,2013-06-21 00:00:00,Maniac,Thriller/Suspense,,26826.0,,2013
11363,2003-04-25 00:00:00,Manic,,,75535.0,,2003
11364,2003-06-13 00:00:00,Manito,,25000.0,0.0,,2003
11365,2002-08-02 00:00:00,Manna From Heaven,Comedy,,505675.0,,2002
11366,2006-10-06 00:00:00,Mannat,,,53589.0,,2006
11367,1987-02-13 00:00:00,Mannequin,Comedy,,38018000.0,,1987
11368,1991-05-17 00:00:00,Mannequin: On the Move,Comedy,,3300609.0,,1991
11369,2006-04-28 00:00:00,Männer wie wir,Comedy,,28324.0,,2006
11370,2009-12-31 00:00:00,Männersache,,,0.0,,2009
11371,1996-07-26 00:00:00,Manny & Lo,,,363731.0,,1996
11372,2007-12-31 00:00:00,Manolete,Romantic Comedy,,0.0,,2007
11373,1987-11-16 00:00:00,Manon des sources,Drama,,2051777.0,,1987
11374,2012-08-16 00:00:00,Manos: The Hands of Fate,,,0.0,,2012
11375,2011-12-31 00:00:00,Manos: The Search For Valley Lodge,Horror,,0.0,,2011
11376,1993-11-19 00:00:00,Man's Best Friend,Horror,,12974636.0,,1993
11377,1964-01-01 00:00:00,Man's Favorite Sport?,,,6000000.0,,1964
11378,2012-11-02 00:00:00,A Man's Story,Documentary,,0.0,,2012
11379,1999-11-18 00:00:00,Mansfield Park,Drama,,4764741.0,,1999
11380,2012-05-18 00:00:00,Mansome,Documentary,,18395.0,,2012
11381,2004-10-22 00:00:00,The Manson Family,Horror,,11657.0,,2004
11382,2010-10-12 00:00:00,"Manson, My Name is Evil",,,0.0,,2010
11383,2012-04-27 00:00:00,Mantis,,,0.0,,2012
11384,2007-12-31 00:00:00,Manuale D'Amore 2,,,0.0,,2007
11385,2010-12-31 00:00:00,Manuale D'Amore 3,Romantic Comedy,,0.0,,2010
11386,2010-03-26 00:00:00,Manuela and Manuel,,,6291.0,,2010
11387,2007-06-20 00:00:00,Manufactured Landscapes,Documentary,,395623.0,,2007
11388,2011-12-31 00:00:00,Manure,Drama,,0.0,,2011
11389,1977-03-11 00:00:00,The Many Adventures of Winnie the Pooh,,,0.0,,1977
11390,2013-12-31 00:00:00,A Many Splintered Thing,Comedy,,0.0,,2013
11391,2010-08-20 00:00:00,Mao's Last Dancer,Drama,18000000.0,4806750.0,Play,2010
11392,1993-04-23 00:00:00,Map of the Human Heart,Drama,,2806881.0,,1993
11393,2010-12-31 00:00:00,Map of the Sounds of Tokyo,Drama,,0.0,,2010
11394,1999-12-03 00:00:00,A Map of the World,Drama,,544538.0,,1999
11395,2007-12-31 00:00:00,Mapado 2,,,0.0,,2007
11396,2006-11-10 00:00:00,Maple Palm,,,0.0,,2006
11397,2011-12-31 00:00:00,Maps to the Starts,Black Comedy,,0.0,,2011
11398,2004-12-17 00:00:00,Mar adentro,Drama,13300000.0,2086345.0,,2004
11399,1976-01-01 00:00:00,Marathon Man,,,28204261.0,,1976
11400,2009-08-21 00:00:00,The Marc Pease Experience,Comedy,,4033.0,,2009
11401,1999-08-13 00:00:00,Marcello Mastroianni - I Remember,,,9829.0,,1999
11402,1977-08-05 00:00:00,March or Die,,7000000.0,1000000.0,,1977
11403,2005-06-24 00:00:00,La marche de l'empereur,Documentary,3400000.0,77437223.0,,2005
11404,2003-08-22 00:00:00,Marci X,Comedy,20000000.0,1646664.0,,2003
11405,2011-09-23 00:00:00,Mardi Gras: Spring Break,Comedy,,0.0,,2011
11406,2006-03-24 00:00:00,Mardi Gras: Made in China,Documentary,,2500.0,,2006
11407,2005-12-09 00:00:00,Marebito,Horror,,13893.0,,2005
11408,2011-12-31 00:00:00,Marecages,Drama,,0.0,,2011
11409,2008-04-23 00:00:00,Marfa si banii,Thriller/Suspense,,0.0,,2008
11410,2011-09-30 00:00:00,Margaret,Drama,14000000.0,47185.0,,2011
11411,2005-09-02 00:00:00,Margaret Cho: Assassin,Comedy,,39652.0,,2005
11412,1997-02-07 00:00:00,Margaret's Museum,Drama,,524963.0,,1997
11413,2002-03-22 00:00:00,Margarita Happy Hour,,,10668.0,,2002
11414,1946-01-01 00:00:00,Margie,,,10000000.0,,1946
11415,2011-10-21 00:00:00,Margin Call,Drama,3400000.0,5353586.0,Play,2011
11416,2007-11-16 00:00:00,Margot at the Wedding,Drama,,1958977.0,,2007
11417,2008-07-18 00:00:00,Maria Bethania: Music is Perfume,Documentary,,1858.0,,2008
11418,2004-07-16 00:00:00,Maria Full of Grace,Drama,3200000.0,6529624.0,,2004
11419,2008-03-14 00:00:00,Maria Stuarda at La Scala,Concert/Performance,,83214.0,,2008
11420,2004-04-21 00:00:00,Mariages!,,,0.0,,2004
11421,2014-01-10 00:00:00,The Adventurer: The Curse of the Midas Box,Adventure,25000000.0,0.0,,2014
11422,1985-09-27 00:00:00,Marie,Drama,,2000000.0,,1985
11423,1991-06-25 00:00:00,Marie: A True Story,Drama,,0.0,,1991
11424,2006-10-20 00:00:00,Marie Antoinette,Drama,40000000.0,15962471.0,,2006
11425,1968-06-25 00:00:00,La mariée était en noir,Drama,747000.0,38698.0,,1968
11426,2007-08-17 00:00:00,Marigold,Comedy,,0.0,,2007
11427,2006-03-31 00:00:00,Marilyn Hotchkiss' Ballroom Dancing and Charm School,Musical,2500000.0,349132.0,,2006
11428,2012-06-13 00:00:00,Marina Abramovic: The Artist Is Present,Documentary,,86637.0,,2012
11429,2013-03-05 00:00:00,The Marine 3 Homefront,Action,,0.0,,2013
11430,2014-12-31 00:00:00,Marine 4,,,0.0,,2014
11431,2009-12-29 00:00:00,The Marine II,,,0.0,,2009
11432,2006-10-13 00:00:00,The Marine,Action,15000000.0,18844784.0,,2006
11433,2003-04-11 00:00:00,Marion Bridge,,,0.0,,2003
11434,2013-12-13 00:00:00,Marius,Drama,,106604.0,,2013
11435,1997-12-05 00:00:00,Marius et Jeannette,Romantic Comedy,,2835851.0,,1997
11436,1958-01-01 00:00:00,Marjorie Morningstar,,,6000000.0,,1958
11437,2012-12-31 00:00:00,The Mark,Action,,0.0,,2012
11438,1998-07-03 00:00:00,Mark Twain's America 3D,Documentary,,2992106.0,,1998
11439,1990-10-05 00:00:00,Marked for Death,Action,,43224499.0,,1990
11440,2012-04-20 00:00:00,Marley,Documentary,,1413480.0,,2012
11441,2008-12-25 00:00:00,Marley & Me,Comedy,,143153751.0,,2008
11442,2011-08-16 00:00:00,Marley and Me: The Puppy Years,,,0.0,,2011
11443,2010-06-04 00:00:00,Marmaduke,Comedy,50000000.0,33644788.0,Play,2010
11444,1964-01-01 00:00:00,Marnie,Thriller/Suspense,,7000000.0,,1964
11445,1969-12-11 00:00:00,Marooned,,,4300000.0,,1969
11446,2003-04-25 00:00:00,Marooned in Iraq,,,141216.0,,2003
11447,2013-09-27 00:00:00,La marque des anges,Thriller/Suspense,,1329.0,,2013
11448,1969-12-31 00:00:00,Marquis De Sade's Justine,,,0.0,,1969
11449,1997-09-12 00:00:00,Marquise,,,71384.0,,1997
11450,2009-12-31 00:00:00,"Marriage of Figaro, The (2009)",Comedy,,0.0,,2009
11451,2008-03-07 00:00:00,Married Life,Drama,12000000.0,1506998.0,,2008
11452,1993-03-26 00:00:00,Married To It,,,1989059.0,,1993
11453,2006-12-31 00:00:00,Married to the Mafia 3,,,0.0,,2006
11454,1988-08-19 00:00:00,Married to the Mob,Comedy,,21486757.0,,1988
11455,1991-04-05 00:00:00,The Marrying Man,Romantic Comedy,,12454768.0,,1991
11456,1996-12-13 00:00:00,Mars Attacks!,Comedy,80000000.0,37771017.0,,1996
11457,2011-03-11 00:00:00,Mars Needs Moms,Adventure,150000000.0,21392758.0,Play,2011
11458,2007-03-23 00:00:00,The Marsh,,,336.0,,2007
11459,2011-10-21 00:00:00,Martha Marcy May Marlene,Thriller/Suspense,1000000.0,2981038.0,Play,2011
11460,2011-05-25 00:00:00,"Marti, dupa craciun",Drama,,27813.0,,2011
11461,2007-11-02 00:00:00,The Martian Child,Drama,27000000.0,7500310.0,,2007
11462,2003-11-07 00:00:00,Martin and Orloff,Comedy,,34222.0,,2003
11463,2002-08-02 00:00:00,Martin Lawrence Live: RunTelDat,Concert/Performance,3000000.0,19184820.0,,2002
11464,1985-02-22 00:00:00,Martin's Day,,,0.0,,1985
11465,2009-04-28 00:00:00,Martyrs,,,0.0,,2009
11466,2013-04-23 00:00:00,Marvel Knights: InHumans,Action,,0.0,,2013
11467,2014-01-14 00:00:00,Marvel Knights: Wolverine Vs. Sabretooth,Action,,0.0,,2014
11468,2011-12-31 00:00:00,Marvin the Martian,,,0.0,,2011
11469,1996-12-20 00:00:00,Marvin's Room,Drama,23000000.0,12803305.0,,1996
11470,2010-10-08 00:00:00,Marwencol,Documentary,,112036.0,,2010
11471,2008-10-17 00:00:00,Mary,Drama,,0.0,,2008
11472,2012-12-31 00:00:00,"Mary, Mother of Christ",Drama,,0.0,,2012
11473,2009-09-09 00:00:00,"Mary Pickford, The Muse of All Movies",,,0.0,,2009
11474,1964-08-26 00:00:00,Mary Poppins,Musical,6000000.0,102300000.0,,1964
11475,2009-12-31 00:00:00,Mary Queen of Scots,Drama,,0.0,,2009
11476,1996-02-23 00:00:00,Mary Reilly,Drama,47000000.0,5707094.0,,1996
11477,2002-02-22 00:00:00,Maryam,,,129265.0,,2002
11478,2006-10-20 00:00:00,Masai: The Rain Warriors,Drama,,7650.0,,2006
11479,1999-12-31 00:00:00,Mascara,,,0.0,,1999
11480,2012-09-18 00:00:00,La maschera del demonio,Horror,,0.0,,2012
11481,1966-09-19 00:00:00,Masculine Feminine,Drama,,200087.0,,1966
11482,1985-03-08 00:00:00,Mask,Drama,,42417782.0,,1985
11483,2010-12-31 00:00:00,Mask Maker,Horror,,0.0,,2010
11484,1998-07-17 00:00:00,The Mask of Zorro,Adventure,65000000.0,93828745.0,,1998
11485,1994-07-29 00:00:00,The Mask,Comedy,18000000.0,119920129.0,,1994
11486,2003-07-24 00:00:00,Masked and Anonymous,Drama,7500000.0,533344.0,,2003
11487,2007-12-31 00:00:00,Masked Rider Den-o,,,0.0,,2007
11488,2006-12-31 00:00:00,Masked Rider Kabuto,,,0.0,,2006
11489,2007-12-31 00:00:00,Maskeli Besler,,,0.0,,2007
11490,1988-03-11 00:00:00,Masquerade,Thriller/Suspense,,15855828.0,,1988
11491,1984-12-14 00:00:00,Mass Appeal,Drama,,1900000.0,,1984
11492,2012-12-28 00:00:00,Mass Effects: Pargon Lost,Action,,0.0,,2012
11493,2002-12-06 00:00:00,"Massoud, the Afghan",,,26747.0,,2002
11494,1999-10-15 00:00:00,Mast,Drama,,158928.0,,1999
11495,2003-11-14 00:00:00,Master and Commander: The Far Side of the World,Adventure,135000000.0,93926386.0,,2003
11496,2010-12-31 00:00:00,Master Harold...and the Boys,Drama,,0.0,,2010
11497,2002-08-02 00:00:00,The Master of Disguise,Comedy,16000000.0,40363530.0,,2002
11498,2002-05-24 00:00:00,Master of the Flying Guillotine,,,20665.0,,2002
11499,2004-11-12 00:00:00,Master of the Game,,,0.0,,2004
11500,1961-12-31 00:00:00,Master of the World,Adventure,,0.0,,1961
11501,2012-09-14 00:00:00,The Master,Drama,37500000.0,16247159.0,Play,2012
11502,1997-08-22 00:00:00,Masterminds,Action,,1890472.0,,1997
11503,1987-08-07 00:00:00,Masters of the Universe,Action,,17336370.0,,1987
11504,2004-04-09 00:00:00,Masti,,,308566.0,,2004
11505,1931-12-31 00:00:00,Mata Hari,,558000.0,900000.0,,1931
11506,1986-01-01 00:00:00,Matador,,,206952.0,,1986
11507,2005-12-30 00:00:00,The Matador,Thriller/Suspense,10000000.0,12589255.0,,2005
11508,2008-10-31 00:00:00,The Matador,Documentary,,21816.0,,2008
11509,2005-08-26 00:00:00,Matando Cabos,Action,,138555.0,,2005
11510,2011-12-31 00:00:00,The Matarese Circle,Thriller/Suspense,,0.0,,2011
11511,2009-12-31 00:00:00,La Matassa,,,0.0,,2009
11512,2005-12-28 00:00:00,Match Point,Thriller/Suspense,15000000.0,23089926.0,,2005
11513,1997-10-03 00:00:00,The MatchMaker,Romantic Comedy,,3398083.0,,1997
11514,2012-08-17 00:00:00,The Matchmaker,Drama,,0.0,,2012
11515,2003-09-12 00:00:00,Matchstick Men,Comedy,,36873198.0,,2003
11516,2006-08-18 00:00:00,Material Girls,Comedy,,11449638.0,,2006
11517,1987-08-28 00:00:00,Matewan,,,1680358.0,,1987
11518,1996-08-02 00:00:00,Matilda,Comedy,,33098222.0,,1996
11519,1993-01-29 00:00:00,Matinee,Comedy,,8925775.0,,1993
11520,1999-10-08 00:00:00,The Mating Habits of the Earthbound Human,,,4634.0,,1999
11521,2004-04-30 00:00:00,Matir moina,Drama,,0.0,,2004
11522,2009-01-26 00:00:00,Matisse / Pacasso - Twin Giants of Modern Art,Documentary,,0.0,,2009
11523,2011-09-23 00:00:00,Matrimonio all'italiana,Comedy,,10600.0,,2011
11524,2007-12-31 00:00:00,Matrimonio alle Bahamas,Comedy,,0.0,,2007
11525,2003-05-15 00:00:00,The Matrix Reloaded,Action,127000000.0,281553689.0,,2003
11526,2003-11-05 00:00:00,The Matrix Revolutions,Action,110000000.0,139259759.0,,2003
11527,1999-03-31 00:00:00,The Matrix,Action,65000000.0,171479930.0,,1999
11528,1999-10-08 00:00:00,Matroni et Moi,,,130572.0,,1999
11529,2013-01-11 00:00:00,Matru ki Bijlee ka Mandola,Romantic Comedy,,0.0,,2013
11530,2006-12-20 00:00:00,Matthew Barney: No Restraint,Documentary,,16136.0,,2006
11531,2012-12-31 00:00:00,Mattie,,,0.0,,2012
11532,1997-12-19 00:00:00,Matusalem II,,,88675.0,,1997
11533,2006-12-31 00:00:00,Maundy Thursday,,,0.0,,2006
11534,1987-01-01 00:00:00,Maurice,,,3130592.0,,1987
11535,2007-11-30 00:00:00,Maurice Richard,Drama,8000000.0,0.0,,2007
